DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-01,99.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-02,99.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-03,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-04,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-05,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-06,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-07,100.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-08,100.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-09,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-10,100.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-11,99.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2014-12,99.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-01,98.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-02,99.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-03,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-04,99.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-05,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-06,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-07,100.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-08,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-09,100.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-10,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-11,99.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2015-12,99.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-01,98.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-02,99.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-03,99.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-04,99.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-05,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-06,100.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-07,100.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-08,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-09,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-10,99.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-11,99.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2016-12,99.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-01,98.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-02,99.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-03,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-04,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-05,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-06,100.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-07,100.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-08,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-09,100.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-10,100.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-11,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2017-12,99.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-01,99.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-02,100.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-03,100.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-04,100.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-05,100.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-06,101.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-07,101.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-08,101.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-09,101.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-10,101.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-11,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2018-12,100.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-01,100.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-02,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-03,101.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-04,102.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-05,101.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-06,102.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-07,101.9,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-08,102.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-09,102.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-10,101.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-11,101.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2019-12,101.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-01,101.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-02,101.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-03,102.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-04,101.7,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-05,101.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-06,101.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-07,101.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-08,101.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-09,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-10,100.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-11,100.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2020-12,100.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-01,101.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-02,101.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-03,102.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-04,102.8,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-05,103.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-06,103.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-07,103.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-08,104.2,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-09,104.6,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-10,105.4,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-11,106.0,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2021-12,106.5,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2022-01,106.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2022-02,107.1,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2022-03,109.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2022-04,110.3,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IE,2022-05,111.4,e
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-01,46.82,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-02,46.64,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-03,46.90,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-04,47.33,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-05,47.51,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-06,47.68,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-07,47.98,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-08,47.68,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-09,47.77,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-10,48.24,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-11,48.33,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2000-12,48.29,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-01,48.42,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-02,48.47,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-03,48.82,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-04,49.40,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-05,50.17,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-06,51.09,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-07,51.53,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-08,51.55,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-09,51.97,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-10,52.27,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-11,52.47,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2001-12,52.70,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-01,53.20,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-02,53.05,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-03,53.27,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-04,53.24,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-05,53.23,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-06,53.51,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-07,53.59,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-08,53.34,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-09,53.62,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-10,53.83,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-11,53.70,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2002-12,53.71,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-01,53.80,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-02,53.64,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-03,54.25,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-04,54.22,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-05,54.17,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-06,54.20,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-07,54.08,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-08,53.88,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-09,54.24,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-10,54.44,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-11,54.54,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2003-12,54.65,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-01,54.61,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-02,54.41,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-03,54.81,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-04,55.06,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-05,55.44,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-06,55.74,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-07,55.56,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-08,55.49,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-09,55.73,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-10,56.03,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-11,56.06,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2004-12,56.24,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-01,56.02,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-02,55.93,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-03,56.14,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-04,55.90,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-05,55.74,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-06,55.93,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-07,55.86,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-08,55.73,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-09,56.63,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-10,56.88,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-11,56.67,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2005-12,56.83,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-01,56.76,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-02,56.63,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-03,57.27,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-04,57.72,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-05,58.39,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-06,59.15,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-07,59.40,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-08,59.66,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-09,60.09,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-10,60.20,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-11,60.16,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2006-12,60.17,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-01,60.33,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-02,60.40,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-03,59.99,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-04,60.15,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-05,60.73,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-06,60.95,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-07,60.93,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-08,60.72,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-09,61.38,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-10,61.60,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-11,61.82,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2007-12,62.25,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-01,62.21,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-02,63.12,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-03,64.10,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-04,66.60,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-05,67.85,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-06,68.59,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-07,69.23,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-08,70.00,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-09,70.83,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-10,72.63,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-11,74.05,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2008-12,75.34,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-01,75.81,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-02,76.74,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-03,76.86,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-04,77.44,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-05,78.54,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-06,80.06,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-07,80.65,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-08,81.20,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-09,81.64,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-10,82.62,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-11,83.22,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2009-12,83.85,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-01,83.87,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-02,84.95,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-03,85.76,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-04,86.03,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-05,86.35,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-06,86.18,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-07,85.65,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-08,85.98,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-09,85.84,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-10,86.44,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-11,86.41,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2010-12,86.78,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-01,85.72,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-02,86.91,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-03,87.72,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-04,88.65,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-05,90.06,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-06,90.32,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-07,90.13,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-08,90.24,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-09,90.68,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-10,91.00,
ESTAT:PRC_HICP_MIDX(1.0),31/05/22 11:00:00,M,I15,CP00,IS,2011-11,90.79,
